spearheaded	6
Brady	16
Ways	8
Means	8
ultimately	22
used	146
developers	4
build	55
drastically	3
curtail	2
vocal	10
critic	18
Jeb	7
Hensarling	12
Financial	18
Services	33
oversees	10
introduce	12
portfolio	8
helps	10
purchase	19
fears	36
values	25
bailout	7
taxpayer	4
-funded	10
7	91
cover	38
losses	22
severe	12
expect	42
waiting	15
staying	11
recipients	4
receiving	11
six	74
seeing	14
allows	23
Public	26
lowest	9
level	49
inauguration	16
Ipsos	26
poll	118
mishandling	3
classified	20
information	127
meddling	19
FBI	52
investigation	106
opinion	58
found	106
38	21
adults	11
disapproved	2
remaining	37
mixed	7
feelings	4
appear	32
soured	4
tumultuous	2
steady	7
critical	36
ramped	7
started	35
revelations	4
shared	28
highly	21
followed	34
Bureau	33
Investigation	13
Comey	31
fired	50
memos	5
expressing	10
investigating	33
Later	3
appointed	38
Robert	45
Mueller	27
oversee	6
denied	112
Russians	16
investigate	20
witch	7
hunt	7
worse	13
unfairly	7
rank	5
-and	16
-file	4
Among	25
23	36
16	50
decline	17
primary	64
overall	17
took	127
responses	9
credibility	11
interval	5
measure	79
accuracy	12
percentage	34
points	52
entire	14
4	111
version	48
refiled	16
delete	2
link	27
ANKARA	11
Iran	131
Advisor	2
NSA	3
ballistic	29
missile	99
test	54
repetitive	2
baseless	6
quoted	36
Ghasemi	2
thanking	2
terrorism	62
practically	3
terrorists	13
aide	46
Flynn	30
calling	91
breach	13
resolution	50
believed	54
Syrian	131
struck	23
heavily	26
crowded	13
residential	5
besieged	6
rebel	28
enclave	10
Damascus	11
killing	31
least	117
injuring	7
-up	38
assault	14
aid	71
workers	126
monitor	17
Civil	17
17	34
Hamoriya	2
aerial	2
marketplace	4
several	132
towns	23
densely	2
populated	4
rural	13
east	30
Eastern	15
Ghouta	13
Four	13
civilians	27
Arbin	2
rest	33
civil	66
Observatory	8
Human	46
Rights	53
monitors	7
conflict	85
casualties	10
toll	11
shelling	5
army	101
troops	49
attempt	59
tightened	7
siege	7
starvation	2
weapon	9
Nations	85
400	34
00	3
complete	21
catastrophe	5
deliveries	4
blocked	41
urgent	6
medical	62
evacuation	4
large	82
swathe	2
-held	22
surrender	2
return	80
fighters	61
farther	2
north	26
jet	9
rebels	34
checkpoints	4
Ibrahim	5
trader	2
revenge	5
regime	28
Abdullah	11
Khalil	10
resident	16
air	82
searching	6
survivors	10
rubble	3
intensified	9
bombardment	2
follows	20
attack	135
complex	20
bomb	32
Residents	10
however	47
dislodge	2
retaliatory	5
indiscriminate	2
Government	28
advances	11
forced	50
flee	15
deeper	5
overcrowded	3
increasing	32
supplies	12
-escalation	4
zones	12
brokered	8
Syria	180
freed	19
redeploy	3
regain	4
Rebels	2
accuse	13
violating	8
heavy	30
bombing	9
civilian	13
deny	15
jets	12
hideouts	2
BEIJING	29
highest	35
profile	9
exiled	3
Guo	20
framed	2
crimes	36
commit	5
conviction	14
855	2
yuan	6
130	5
owned	12
quashed	2
Qu	13
Long	5
returns	29
sue	9
jail	37
served	48
15	89
sentence	32
Earth	2
Hebei	3
High	19
People	50
embezzlement	4
arranged	5
Chinese	155
briefings	5
special	70
living	28
counteract	2
barrage	5
involved	57
discovered	13
fabricated	3
allegedly	10
Ma	6
counter	26
spy	13
expelled	7
Communist	34
detention	39
unable	36
Josh	17
persecution	5
silence	10
detained	62
accusations	43
leveled	7
motivated	11
bribery	7
assertions	2
engaged	15
wrongdoing	27
currently	40
68	11
apartment	6
overlooking	3
Manhattan	16
using	86
incendiary	4
mostly	34
maximum	15
congress	30
applied	12
asylum	41
Beijing	135
arrest	43
-related	19
confession	4
surfaced	12
detailing	3
instances	4
claimed	30
abused	3
benefit	45
exchange	36
bribes	4
conspiring	4
detain	4
testimony	10
arguing	17
coerced	2
partners	28
mutual	19
love	16
motorcycles	2
cars	16
ownership	5
holding	39
claiming	6
initially	21
suspicion	12
possessing	4
sentenced	17
BEIRUT	20
Hezbollah	40
-run	34
unit	19
Islamic	196
Abu	11
Bakr	3
-Baghdadi	3
Albu	13
Kamal	14
allies	93
Baghdadi	5
identify	16
whereabouts	12
declared	32
capture	12
jihadists	11
collapse	14
fighting	69
desert	8
Iraq	112
half	61
sealed	6
terrorist	55
Daesh	5
project	46
Arabic	9
acronym	8
audio	7
September	62
caliph	2
medieval	2
mosque	8
Mosul	6
clarify	8
SEOUL	15
intercontinental	10
ICBM	7
-fired	3
newly	15
developed	15
warhead	5
withstand	3
earth	5
atmosphere	11
Korean	99
Jong	15
Un	12
ability	43
master	3
technology	44
design	2
capable	15
enormous	11
-entry	2
isolated	12
developing	14
credible	8
delivery	7
elaborating	7
requiring	21
regulator	5
add	21
costs	41
bureaucracy	6
chamber	27
largely	52
along	81
Securities	7
Exchange	9
periodically	3
existing	28
Whether	7
buying	16
choosing	7
college	11
savings	13
weighs	3
decisions	31
Representative	77
Ann	2
Missouri	8
sponsored	7
requires	25
Commodity	4
Futures	4
Trading	4
derivatives	8
assess	10
regulations	69
orders	15
CFTC	10
bars	14
SEC	11
lowering	7
threshold	11
swap	6
dealers	7
register	6
Currently	2
bar	17
restricts	4
commission	33
traders	8
commodity	2
markets	46
pushed	30
finalizing	2
2010	37
Dodd	15
-Frank	14
fraud	31
farmers	19
businesses	66
eager	10
ease	20
undo	6
enacted	12
Democrat	105
Nonetheless	2
seats	60
Only	13
Carolina	49
Walter	2
Jones	30
bills	19
optimistic	7
denuclearization	3
Bashar	24
-Assad	25
middle	41
path	45
continues	20
revisit	4
Arizona	25
voting	51
collect	8
ballots	13
9th	10
Circuit	37
Appeals	25
rehear	3
-judge	8
Five	11
judges	40
dissented	3
Election	17
Day	22
Denmark	8
-wing	19
secured	7
backing	35
2018	92
defusing	2
crisis	117
threatened	54
Liberal	8
Alliance	6
LA	3
-way	17
Rasmussen	4
postpone	7
immigration	130
reforms	48
-immigrant	10
Danish	2
DF	2
pass	67
laws	62
Dec	56
willing	22
secure	32
ambitious	12
modern	11
Anders	2
-leaning	11
health	130
elderly	6
PARIS	19
France	75
engine	12
explosion	10
emergency	42
landing	8
Air	19
A380	3
Canada	44
500	41
board	43
debating	6
Greenland	2
BEA	4
unusual	10
potentially	28
-metre	3
9	66
-foot	4
-wide	7
fan	8
ripped	2
injured	23
incident	26
66	7
originating	2
bound	10
Los	20
Angeles	13
diverted	2
Bay	8
envisaged	2
depends	4
conditions	32
preliminary	11
reading	12
plane	17
identified	34
damage	40
immediate	39
boosting	7
aircraft	22
flown	3
icon	2
attracting	5
aviation	3
belongs	5
self	41
-government	8
affairs	40
With	61
equipped	5
sophisticated	5
testing	6
equipment	19
exercised	2
delegate	6
briefed	12
keep	93
priority	27
built	25
designed	24
registered	10
operated	6
expertise	4
track	22
maker	6
-owned	24
General	84
Electric	2
Experts	5
accidents	3
rare	21
investigated	3
thoroughly	2
Qantas	3
Singapore	20
exploded	9
blamed	26
manufactured	3
Airlines	7
flying	8
SPA	3
carrier	7
Saleh	18
Nasser	3
passengers	8
flight	18
Jeddah	2
Baghdad	21
flights	19
Arabia	77
Iraqi	50
Saddam	3
Hussein	5
invaded	2
neighboring	22
Kuwait	12
1990	6
Emirates	10
wooing	3
effort	57
regional	71
arch	8
-foe	3
August	66
land	46
crossing	13
announcement	46
joint	39
airline	4
Flynas	2
fly	4
25	62
Va	6
representatives	23
Ron	11
Jeff	45
Duncan	4
baseball	4
practice	22
-aged	2
parking	4
players	12
shirts	2
field	31
departing	2
Minutes	4
rifle	2
congressmen	2
prepare	11
Rand	8
describing	9
Virginia	44
Williams	10
coach	3
hitting	8
balls	2
sounded	3
backfiring	2
gun	31
dugout	2
Barth	2
staffer	6
shot	28
leg	3
ran	24
outfield	2
landed	8
arms	25
bullets	5
flew	7
Flake	19
belt	3
makeshift	6
bleeding	5
plate	3
Brooks	2
saw	40
pointing	11
chain	6
fence	8
rang	2
Steve	28
Scalise	3
hip	2
dragged	4
distance	11
gunman	7
nothing	45
street	20
trendy	2
-friendly	7
shots	7
bullet	5
Police	48
obtained	9
recorded	9
flood	7
frantic	2
Shots	2
medics	3
arrived	38
minutes	16
Capitol	15
serving	27
firing	13
St	8
Illinois	26
died	39
defector	3
soldier	14
name	67
Oh	20
quiet	6
returned	31
surgeon	8
pretty	17
nice	9
guy	8
Cook	10
Lee	33
operating	13
caring	4
worldwide	5
fellow	44
soldiers	29
separates	2
13	39
stumbling	2
almost	42
speak	41
Hospital	8
floors	2
lies	13
guarded	4
intelligence	91
officers	30
hung	5
flag	17
avoiding	3
subjects	8
patient	6
eating	4
liquid	6
smile	4
cried	3
pain	3
anxious	3
guards	8
secondary	2
graduation	3
Marine	7
joked	8
join	30
Medical	6
stitch	2
shredded	2
organs	2
pre	17
-existing	2
B	8
Since	36
defection	2
replaced	19
Yonhap	3
helicopter	6
-of	15
-the	16
diagnostic	2
visitors	21
visiting	14
presidents	32
zero	8
personal	53
alive	7
needle	2
chest	4
collapsed	17
lung	2
doctors	13
suffering	15
internal	34
knew	20
Two	47
surgeries	2
patch	3
pumped	2
normal	21
thankful	4
Koreans	3
saving	6
playing	18
pop	5
music	7
films	5
exposed	7
liking	2
French	77
-American	25
comedy	2
Bruce	7
Morgan	7
Freeman	6
Most	28
defectors	2
undergo	5
questioning	13
arrive	15
sent	80
resettlement	6
-month	22
local	119
450	3
cash	29
training	16
assigned	8
recovers	3
scars	2
longest	11
lasting	3
wounds	6
stitched	2
complication	2
Besides	8
complications	4
worried	39
nightmare	3
anywhere	5
Turkey	145
Turkish	64
folk	3
dancers	5
attending	15
dance	6
festival	5
Hungarian	3
Budapest	4
Anadolu	5
Ankara	40
prosecutors	41
passports	4
attend	30
Immigration	11
submit	8
Hungary	13
Dogan	10
attended	24
Bosnia	3
July	120
afterwards	4
refuge	5
jailed	29
thousand	5
AUSTIN	4
abandon	13
bathroom	13
transgender	27
legislature	21
begins	10
-day	32
session	27
items	12
flashpoint	7
wars	12
-sense	2
protects	4
Critics	15
discriminatory	8
-controlled	25
2026	3
recruit	2
talent	3
employer	3
distraction	4
pulls	2
competitive	16
Moseley	2
disagree	6
typically	17
aligned	13
bathrooms	4
rooms	7
gender	12
listed	15
birth	15
repealed	5
relocation	3
boycotts	2
millions	54
dollars	37
regular	26
-business	14
clock	4
backer	4
Lieutenant	8
Dan	14
Patrick	9
sets	14
legislative	51
maintain	36
restrooms	5
thinks	11
incorrect	3
Joe	23
Apple	8
spoken	21
real	75
compromise	14
mild	2
Mark	39
Houston	10
Moon	17
Jae	9
demilitarized	3
zone	60
DMZ	5
Blue	12
decide	54
surprise	20
Iranian	44
Mohammad	4
Javad	2
Zarif	3
blaming	4
consequences	18
aggression	8
Tehran	31
threatening	15
bullying	4
destabilizing	6
risky	6
provocations	3
blames	8
account	43
Majority	22
Leader	33
Mitch	29
McConnell	61
repealing	6
replacing	8
Affordable	19
Care	23
Act	64
separately	10
passes	13
healthcare	105
KUALA	5
LUMPUR	5
Malaysian	7
Najib	14
Razak	2
congratulated	4
appealed	13
intervention	13
abroad	30
appeal	43
focused	31
interests	54
interventions	2
proved	3
US	5
Mr	26
looked	19
continuing	28
partnership	8
protest	37
recognition	20
win	124
graft	12
fund	60
unprecedented	19
criticism	87
stalwarts	2
Malay	2
vital	24
prayer	2
administrative	10
sacrifice	6
sanctity	3
friendship	10
religion	11
sacred	8
upon	20
burnishing	2
credentials	2
aim	19
mid	34
-2018	2
Malaysia	21
population	40
Indian	28
mention	21
hoping	17
multi	23
-billion	9
1MDB	3
dogged	5
Attorney	53
-General	12
Sessions	45
sovereign	16
worst	39
lawsuits	18
seize	9
assets	21
stolen	6
thought	48
corrupt	11
consistently	9
attorney	66
-general	3
cleared	14
letting	6
unopposed	2
crept	3
registering	3
performance	13
Mahathir	3
Mohamad	3
2003	6
22	43
mentor	3
villain	2
meaningful	3
acting	21
128	3
defied	8
favor	54
Assembly	16
disappointment	9
waiver	4
delay	28
relocating	2
Embassy	13
Tel	9
Aviv	9
disappointed	11
embassy	50
appreciate	4
expression	9
Israeli	68
consistent	4
embassies	5
eternal	4
dealing	21
administrations	11
Presidents	4
talking	27
agreements	30
amounts	11
tweet	41
violated	19
dry	4
fools	2
Sorry	2
seemed	21
totally	15
destroy	17
necessary	55
spouses	4
storm	22
clarification	5
Sarah	15
Pentagon	17
Defense	47
dialogue	32
idea	45
waste	11
maintaining	8
communication	17
disagreements	5
Sometimes	2
lawmaker	36
preparing	17
-range	10
west	16
coast	16
delegation	32
Oct	73
-6	4
RIA	9
hydrogen	7
summoned	5
German	74
ambassador	71
Kurdish	67
Cologne	3
strained	11
NATO	45
condemn	5
PKK	19
terror	15
reaction	25
demonstrated	9
carrying	22
posters	5
Kurdistan	26
Workers	17
banned	38
activities	33
double	12
approach	44
regards	7
worrying	3
principled	4
stance	37
kinds	2
Tayyip	17
Erdogan	41
crackdown	62
More	47
pending	35
trial	58
150	23
journalists	63
sacked	16
suspended	27
mass	39
arrests	37
extradite	4
putsch	7
demanded	15
arrested	66
locating	2
boost	48
hot	8
-button	2
presumptive	21
candidates	77
parties	135
voicing	2
-nation	7
TPP	16
ends	16
Jan	51
campaigns	31
tapped	2
skepticism	3
wages	13
manufacturing	29
tried	54
dispel	4
gloom	2
recovery	9
pitch	5
Summit	4
glad	4
LinkedIn	2
quipped	2
legitimate	9
connect	3
building	74
relationships	3
borders	27
lobby	13
finish	7
ratify	2
takes	38
sidestepped	5
timeline	4
window	18
matching	3
hub	11
factories	4
ninth	5
hopes	40
speaking	62
Zuckerberg	4
entrepreneurs	5
TOKYO	8
Several	25
hundred	3
Japanese	41
Tokyo	21
electric	11
candles	2
placards	2
Love	2
Trumps	2
Women	9
Are	7
marched	5
downtown	3
boiling	3
Everything	5
value	16
best	67
salvage	2
cherish	2
teacher	9
1960s	7
Holly	3
Thompson	2
writer	10
Asian	43
Philippines	43
demonstrators	3
Philippine	11
nationalist	17
Manila	13
signs	15
demanding	20
paper	19
bearing	3
viewed	24
alarmed	19
breaking	11
precedent	17
congratulatory	7
telephone	29
Taiwan	71
Tsai	19
Ing	8
-wen	8
renegade	3
province	61
objects	5
violation	13
-China	7
principle	17
impose	24
punitive	5
kill	14
raising	38
prospects	21
globalization	6
positive	41
Premier	2
Li	10
forum	14
favored	20
slap	2
goods	14
changed	32
Pacific	21
endorsed	24
assertive	4
pursuit	2
territory	44
Sea	62
friction	4
affair	7
grow	17
steadily	5
direction	30
responded	27
complaints	14
sectors	13
yet	90
mature	3
door	20
wider	11
Referring	3
Investment	7
Treaty	2
sensitive	17
pragmatic	2
mutually	4
beneficial	2
designate	6
clearing	9
welcomed	19
eligibility	3
allow	101
beef	6
procedures	11
completed	12
engineer	4
devaluation	2
exports	25
slowest	2
rate	37
momentum	19
target	35
Affairs	27
identical	7
-passed	2
labeled	14
avoid	56
procedural	14
send	45
CHICAGO	9
Rauner	18
pursue	22
dues	7
collects	2
-unionized	4
labor	28
-4	16
deadlock	4
nation	86
contended	3
-share	3
withheld	2
paychecks	3
chose	7
litigation	10
viable	3
Our	33
winding	4
courts	48
employees	36
fundamental	16
governor	98
waged	3
-sector	6
unions	21
longstanding	11
During	37
agencies	64
withholding	4
collective	14
-political	2
sued	17
persuaded	5
collected	9
litigated	2
ruled	56
lacked	2
Three	19
19	30
75	12
86	4
per	25
proceed	15
complaint	10
acknowledged	36
rig	3
JAKARTA	3
Indonesian	12
deploy	13
personnel	29
guard	11
-communist	4
stoke	5
revival	5
populous	11
Protesters	5
gather	9
Indonesia	41
eve	5
anniversary	4
Army	26
generals	9
lieutenant	8
pogrom	2
communists	2
massacres	2
ushered	5
authoritarian	8
Suharto	3
communist	10
purge	9
Armed	20
Forces	13
Commander	2
Nurmantyo	4
instructed	7
screen	4
-era	17
film	12
crushing	3
1965	6
-a	18
-half	3
-hour	9
depict	3
massacre	4
leftists	2
villages	14
mosques	8
Sept	60
date	37
abortive	5
viewing	4
outlawed	5
ideology	3
advisers	23
fomenting	2
scare	3
reformist	4
Joko	3
Widodo	10
Jokowi	2
descendant	3
concerned	56
factor	9
communism	4
cooperative	3
organizers	5
organized	17
Front	6
FPI	3
reject	19
Maarif	2
organizing	7
rallies	17
jailing	3
blasphemy	3
Basuki	3
Jakarta	11
protesters	36
urge	13
deemed	7
unity	25
Tahrir	7
caliphate	6
Argo	2
Yuwono	4
noting	16
eight	52
treason	9
occupy	5
anticipated	3
possibilities	2
adapt	3
deployment	7
depending	4
number	83
analyst	23
ambitions	7
retire	4
illegally	26
imported	8
behalf	24
conspiracy	4
theory	3
purposes	7
corrected	2
smear	5
Communists	2
ancestry	3
prosecuted	7
coincided	3
rumors	9
links	34
resisted	6
academics	3
murders	6
20th	2
century	11
seminar	2
killings	23
Bonnie	2
historian	2
reconciled	3
1998	5
Indonesians	9
scale	17
Politicians	3
exploit	7
unveiled	12
step	79
moderates	6
Obamacare	90
blueprint	8
-fighting	2
individuals	47
mandatory	13
tug	3
-war	8
disagreed	4
debacle	3
Meadows	11
Freedom	39
Caucus	22
votes	98
bigger	20
side	56
Charlie	4
Dent	3
moderate	32
establish	8
basic	15
tool	15
reconciliation	13
inability	3
useful	2
poisoning	8
alienating	5
otherwise	12
52	16
-48	6
-only	3
tie	18
-breaking	9
bipartisan	26
partisan	15
prescription	3
trouble	12
Wyden	8
hearing	69
Orrin	8
Hatch	13
passing	18
Hopefully	2
obligation	9
language	29
piece	10
score	9
expectations	12
gathering	17
retailers	6
slash	14
euro	56
raises	11
favorable	10
traditional	22
investments	28
Wealth	2
P	11
stock	22
index	14
gained	26
benchmark	6
Dow	3
industrial	16
average	23
record	46
optimism	7
Diane	2
Black	7
floor	24
drug	46
czar	2
weakened	8
opioid	6
epidemic	3
undercut	4
confidence	22
Drug	5
Tom	25
Marino	6
negative	13
yes	9
Post	25
CBS	4
introduced	32
Enforcement	5
freeze	10
suspicious	7
shipments	8
pills	2
wake	16
Congressman	6
longer	50
trust	23
aggressively	7
Manchin	5
West	53
changing	23
promise	27
declare	12
problem	52
Opioids	2
33	12
Centers	2
Disease	3
category	6
quadrupled	2
1999	9
STRASBOURG	4
conclude	8
Australia	65
Zealand	29
opening	27
timeframe	2
achieved	8
courting	2
negotiate	26
elements	14
Argentina	18
Brazil	22
Uruguay	2
updated	10
Mexico	130
proposing	7
finalised	3
negotiated	21
transparency	13
runs	27
capitalize	3
opportunities	14
response	91
miss	4
space	10
Europeans	7
reciprocity	2
naive	2
strategic	24
harbor	5
scrutiny	15
Italy	18
jointly	7
centered	7
COSCO	2
UL	4
owns	5
stake	9
Greece	13
port	17
terminal	6
contributed	10
satellite	14
navigation	2
transfer	12
doubted	4
craft	4
goal	28
dropping	6
rates	40
jurisdiction	5
CNBC	10
association	10
venture	15
capitalists	3
suit	21
delayed	11
C	23
District	31
Venture	3
Capital	12
argues	4
proper	8
founders	6
implementing	5
rescind	7
delaying	9
Homeland	17
engage	24
effective	23
DHS	6
abolish	3
contrary	4
interest	68
sow	2
confusion	7
resources	29
implement	18
instead	45
accepting	13
applications	21
deciding	9
opposite	10
careful	5
formulate	3
tech	24
-ups	3
entrepreneur	3
fewer	9
qualify	7
BOGOR	2
Few	3
villagers	7
-built	5
golf	10
course	31
Java	3
aware	19
managing	8
-star	2
hotel	16
luxury	6
resort	22
-majority	27
temporarily	19
entering	28
simmering	3
childhood	4
racist	12
danger	13
parliamentarian	3
assembly	8
overseeing	5
harmful	8
restrictions	42
export	17
destination	5
elite	11
petition	8
45	15
signatures	2
enter	30
signatory	2
website	60
boycott	9
prove	13
provoked	4
reactions	7
barring	5
estate	40
tycoon	8
hostility	7
threaten	10
expansion	13
Southeast	24
hurts	2
shadow	3
Hotels	6
PT	2
Media	14
MNC	4
hotels	6
Bali	7
foray	3
holiday	12
operate	11
cliff	4
Ocean	3
sea	19
located	8
rock	10
formation	3
resorts	3
implication	2
controlled	17
stations	22
becomes	10
strongly	29
Abdul	3
Mu	4
shop	6
earning	3
Lincoln	4
Lawyers	9
Silvio	2
Berlusconi	17
green	13
Strasbourg	2
-times	2
supposed	8
involving	26
bunga	2
Italian	13
bond	13
yields	6
unsustainable	2
height	2
81	3
remarkable	2
comeback	4
surgery	4
Forza	4
Italia	4
Go	2
lynchpin	4
-right	46
leads	10
versus	7
Grand	11
Chamber	15
matters	18
hired	19
Edward	11
Fitzgerald	3
injustice	4
Basic	3
guarantees	9
lacking	3
draconian	4
depriving	2
represented	16
verdict	12
decides	7
campaigning	13
player	5
illegitimate	2
waived	3
amnesty	4
relieve	4
overcrowding	2
serve	33
old	34
Rome	7
upper	7
-establishment	6
-Star	3
Movement	6
-left	19
League	18
Brothers	2
endorsement	17
Jerry	12
ice	8
cream	6
flavor	6
hopeful	17
inviting	7
backers	13
enjoy	9
Political	6
Revolution	3
Yearning	2
solid	10
chocolate	3
reflect	14
theme	5
Cohen	10
-founder	9
gains	9
label	8
Nothing	5
finally	10
page	16
Best	2
branding	3
products	29
40	57
awarded	9
drawing	14
Feb	23
polling	40
afternoon	17
#BerniesYearning	2
hashtag	5
tweeted	43
ingredients	3
carefully	7
Not	12
jab	3
Patriot	2
Must	3
wait	18
Very	2
expensive	17
Gina	4
Cherelus	3
Burns	4
MIAMI	3
warned	63
defeat	25
Strange	17
participating	7
donors	21
fundraiser	5
scared	5
decried	5
San	49
Jose	16
starting	19
stuff	5
shouting	3
fails	10
listen	8
vehemently	3
90	29
dinner	14
injury	2
noted	28
constant	8
celebrity	5
fame	2
driver	12
coherent	3
Rather	11
feeding	2
whatever	11
frustrations	4
Being	2
immigrants	57
essence	2
delivering	5
VALLETTA	2
stick	19
confront	5
refugees	78
Malta	13
external	7
challenges	31
facing	47
peers	4
assured	13
cooperating	10
Francois	6
Hollande	5
outgoing	13
Socialist	11
applaud	4
forecast	11
thinly	4
veiled	4
eastern	50
transatlantic	3
rather	55
imagining	2
conciliatory	2
noises	2
Moscow	75
poured	7
bridge	10
communicate	6
Polish	6
neighbor	17
Szydlo	2
reserved	3
criticisms	2
predecessor	13
Tusk	4
sense	27
mistake	13
confrontational	4
dominant	9
Chancellor	37
Angela	36
Merkel	113
sharing	7
scepticism	3
faith	15
multilateralism	3
cooperation	33
diplomat	44
Germans	8
Joseph	14
Muscat	10
Maltese	3
emphasize	3
silent	4
principles	14
upended	2
establishment	22
bluster	2
hyperbole	2
-known	15
businessmen	8
congratulating	3
grand	27
Tower	11
entrance	3
simultaneously	3
combative	3
elitist	2
lewd	3
-estate	4
developer	15
reality	32
star	23
owner	12
ego	5
movement	46
enthusiastic	4
crowds	5
cheered	8
-informed	2
predator	2
1950s	5
contests	23
rift	5
Then	9
69	10
controversies	8
upheaval	2
groped	5
scandalous	2
unaware	8
entertainment	7
reporter	12
kiss	4
invitation	9
rich	16
famous	5
grab	4
genitals	2
impunity	6
subsequent	10
unwanted	7
convention	41
dark	8
knocked	4
knees	3
dream	6
alone	16
personality	5
skill	2
acumen	2
vague	2
concessions	11
undocumented	15
greatest	13
refusing	9
entry	23
-torn	3
modified	4
dated	5
beautiful	8
erected	2
bore	4
assailed	3
experiences	5
bankruptcies	2
failures	5
Atlantic	11
Jersey	46
casinos	4
pride	4
-lived	4
season	20
progressed	3
winning	29
relied	4
-scale	11
realize	5
rein	12
circle	5
dominated	12
Eric	28
blow	22
Its	15
challenged	14
tenets	5
Prominent	2
H	17
shunned	2
insults	10
mockery	2
offended	3
Crooked	3
Little	5
Marco	19
Rubio	35
Low	2
Energy	29
Lyin	5
father	31
Times	46
counted	6
insulted	2
declaring	10
candidacy	18
clothing	6
hats	2
boasted	5
ship	5
groping	6
emerged	20
branded	8
misogynist	2
fun	3
Carly	2
Fiorina	2
reference	20
demeanor	5
draw	22
Apprentice	3
competitions	2
unscripted	2
featured	7
declarations	4
statements	48
justices	16
magazine	14
doomed	4
conventional	2
loyal	10
someone	35
5th	7
Avenue	2
racism	5
impartiality	3
born	27
Mexican	55
lawsuit	32
brilliant	6
talented	5
mocked	6
Vietnam	46
War	34
punch	2
protester	5
1946	5
borough	3
Queens	5
fourth	25
admission	4
eighth	6
grade	3
Military	7
Academy	6
student	12
militarily	3
guys	8
Pennsylvania	32
outer	3
boroughs	3
Brooklyn	5
Island	10
apartments	2
1973	3
bias	2
reaching	11
loan	6
exclusive	5
clubs	7
ladies	2
Central	25
Terminal	4
1983	9
flagship	2
58	5
-story	2
serves	6
residence	16
follow	39
courses	4
Mar	14
-Lago	10
Florida	87
Plaza	2
Hotel	9
-oriented	4
empire	4
Timothy	4
Art	3
twice	13
siblings	2
loans	10
employee	9
disputed	23
1997	4
book	8
bankruptcy	16
gaming	2
1991	5
1992	9
creditors	4
filing	21
VIENTIANE	4
Rodrigo	13
Duterte	56
Laos	11
eradicate	2
scourge	2
illicit	7
swept	5
promises	23
wipe	3
pledging	5
wage	11
crush	4
widespread	26
addiction	2
900	5
operations	61
euphemism	3
vigilante	2
extrajudicial	7
Setting	2
Vientiane	2
Let	20
tell	31
displaying	2
Filipinos	2
ancestors	4
spectrum	3
delivered	14
drive	19
drawn	20
expressions	3
ally	49
cancelling	4
handed	17
-page	11
praised	29
Neil	9
Gorsuch	28
approves	4
lend	2
Colorado	13
showdown	7
blockade	12
hurdle	6
filibuster	8
Sixty	3
-seat	12
Chuck	15
Schumer	14
uphill	8
climb	9
bottom	11
hearings	17
caucus	9
independence	73
setback	10
supported	39
pulled	11
49	15
restore	16
oversaw	7
hosts	4
questioned	17
mental	7
unsuccessfully	2
apologize	5
unfavorable	2
getting	47
tabloid	10
fragile	6
-like	4
Mika	3
Brzezinski	7
Morning	6
Scarborough	10
congressman	18
messages	11
attacked	31
Q	19
-lift	2
packed	7
tweets	19
Presidential	5
counselor	2
Kellyanne	6
Conway	10
ABC	22
Good	4
content	22
Well	7
incredible	5
outright	7
ridiculing	2
names	22
iron	8
differences	24
Enquirer	15
parent	4
specializes	2
celebrities	7
supportive	3
publish	6
unless	22
spiked	3
desperate	4
pleas	2
asking	25
-hosts	2
kept	28
Please	4
Come	2
Just	8
knowledge	17
absolutely	14
reveals	2
fit	13
column	4
Hope	10
distant	4
Shinzo	10
Abe	32
-leader	5
Yuriko	2
Koike	8
LDP	11
mentioned	16
premier	15
fanfare	2
absorbed	2
chunk	5
51	13
465	2
tally	10
lagged	2
Constitutional	5
Japan	85
CDPJ	4
hastily	2
legislators	4
Tamaki	2
-president	7
trounced	2
-party	9
exclude	3
seat	35
confused	4
possibility	27
Support	8
mere	3
37	20
NHK	2
survey	33
bounce	3
46	14
MOGADISHU	2
swift	4
Somalia	24
deadliest	6
truck	13
praise	5
genuine	8
implicit	3
spend	24
billions	20
Somalis	4
jumped	14
Where	4
cartoon	2
Somali	13
Within	3
twin	4
explosions	2
Mogadishu	10
picked	12
transport	17
pitched	3
hospitals	14
nurses	2
invested	9
eye	9
compassionate	2
friend	28
supporter	13
blast	3
Ahmed	13
airlifted	2
300	21
blasts	3
Shabaab	10
dangers	5
contrasted	4
naval	12
combat	24
ships	6
systems	28
shore	3
deter	6
navy	14
shores	6
Rashid	3
-tank	5
nearest	3
vessel	5
Spanish	31
coastline	3
maritime	12
covers	4
vast	15
speed	15
neighbors	15
mayor	39
Mohamed	6
grateful	8
relief	26
Thanks	2
brother	18
Information	13
Omar	4
recalling	3
grip	10
famine	10
Their	16
everyone	24
perceived	14
ones	14
MANILA	5
righteous	2
-14	2
visits	14
ASEAN	16
skip	6
heads	14
India	42
topics	5
welcome	12
profanity	2
-laden	2
treating	8
dog	3
separation	7
infuriated	5
unbelievable	2
condemnation	12
developments	3
correspondents	2
supporting	26
suspects	16
telling	21
lawyers	54
denying	7
-sponsored	7
users	21
Davao	2
sit	13
nobody	8
tone	13
fool	2
bitch	5
discussed	46
rebuild	11
MEXICO	8
CITY	13
Institutional	2
Revolutionary	6
PRI	30
thrown	6
weight	8
